Id,Label,salary low,salary median,salary high,national_count,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Modularity Class
8297,technical advisor,63076.0,99848.0,140647.0,13718.0,10,10.0,1.0,9.0,12
8309,information security analyst,53191.0,68208.0,108387.0,73024.0,11,11.0,2.0,9.0,11
8311,network security engineer,55825.0,81200.0,114791.0,41847.0,4,4.0,0.0,4.0,11
8314,senior unix systems administrator,82580.0,104277.0,131549.0,37872.0,5,5.0,2.0,3.0,11
8335,it tech,32516.0,48563.0,73384.0,37872.0,1,1.0,1.0,0.0,11
8453,it support analyst,36567.0,50000.0,74348.0,73024.0,14,14.0,1.0,13.0,11
8577,configuration manager,67043.0,94603.0,121824.0,90853.0,16,16.0,2.0,14.0,10
8586,technical systems analyst,46457.0,75551.0,101550.0,73024.0,3,3.0,1.0,2.0,10
9144,technical support manager,56871.0,91906.0,127336.0,90853.0,15,15.0,1.0,14.0,11
9418,logistics,32484.0,47664.0,83241.0,19471.0,2,2.0,0.0,2.0,10
9639,security consultant,50150.0,82580.0,113168.0,41847.0,19,19.0,4.0,15.0,18
9776,storage engineer,63580.0,99943.0,132948.0,41847.0,10,10.0,3.0,7.0,11
9777,unix engineer,61935.0,75922.0,122320.0,84202.0,4,4.0,2.0,2.0,11
10237,security administrator,44009.0,65179.0,95904.0,37872.0,16,16.0,6.0,10.0,11
10507,unix systems engineer,84440.0,105477.0,119628.0,21899.0,2,2.0,1.0,1.0,11
10592,voice engineer,49129.0,83206.0,112648.0,19137.0,4,4.0,1.0,3.0,14
10684,microstrategy developer,66289.0,100764.0,135867.0,26238.0,2,2.0,0.0,2.0,10
10688,senior microstrategy developer,74191.0,88973.0,114901.0,84202.0,2,2.0,1.0,1.0,10
10779,it engineer,58851.0,93216.0,131181.0,41847.0,9,9.0,0.0,9.0,11
11055,rf performance engineer,56524.0,72217.0,110542.0,19137.0,2,2.0,1.0,1.0,11
11122,sap security consultant,59811.0,82279.0,112496.0,73024.0,16,16.0,6.0,10.0,11
11123,senior network security engineer,77135.0,103941.0,128619.0,41847.0,5,5.0,2.0,3.0,11
11126,senior security analyst,83757.0,103226.0,129501.0,73024.0,15,15.0,4.0,11.0,11
11454,senior it auditor,72170.0,87742.0,107778.0,14808.0,7,7.0,2.0,5.0,10
11612,desktop analyst,43082.0,56840.0,72477.0,50016.0,12,12.0,0.0,12.0,11
11998,senior support technician,34724.0,50000.0,66613.0,41847.0,1,1.0,1.0,0.0,11
12588,storage administrator,56401.0,85903.0,122136.0,37872.0,10,10.0,4.0,6.0,11
12690,san administrator,53743.0,63174.0,93579.0,37872.0,10,10.0,4.0,6.0,11
12693,aix system administrator,55653.0,64126.0,87942.0,37872.0,1,1.0,0.0,1.0,11
12873,service desk manager,50420.0,82580.0,105337.0,87558.0,9,9.0,2.0,7.0,11
12894,operating systems engineer,54520.0,77827.0,93029.0,21899.0,5,5.0,1.0,4.0,20
12909,data center technician,31941.0,42315.0,71580.0,51953.0,12,12.0,1.0,11.0,11
12940,security engineer,64463.0,94967.0,129867.0,41847.0,15,15.0,3.0,12.0,11
12955,systems administrator ii,55056.0,70656.0,104182.0,37872.0,4,4.0,0.0,4.0,11
13285,computer systems administrator,52098.0,61935.0,72272.0,37872.0,3,3.0,1.0,2.0,11
13307,information assurance analyst,59372.0,76633.0,100337.0,15815.0,6,6.0,1.0,5.0,11
13308,senior security engineer,88897.0,109193.0,138677.0,41847.0,9,9.0,2.0,7.0,11
13313,information assurance manager,61283.0,91355.0,111044.0,14375.0,2,2.0,2.0,0.0,11
13461,computer support technician,32544.0,38276.0,51247.0,16635.0,11,11.0,2.0,9.0,11
13497,support analyst,38742.0,57196.0,102944.0,73024.0,13,13.0,1.0,12.0,11
13527,mis manager,55365.0,82029.0,99489.0,38393.0,14,14.0,0.0,14.0,11
14583,systems analyst consultant,75015.0,88579.0,105489.0,73024.0,2,2.0,1.0,1.0,11
14711,senior unix engineer,79149.0,106588.0,134427.0,84202.0,1,1.0,1.0,0.0,11
14712,senior unix administrator,78376.0,103771.0,129454.0,37872.0,7,7.0,0.0,7.0,11
14944,senior security specialist,78790.0,101924.0,130504.0,41847.0,1,1.0,0.0,1.0,18
14998,applications support analyst,47701.0,79742.0,107477.0,73024.0,3,3.0,1.0,2.0,11
14999,operations support analyst,53167.0,58491.0,78967.0,73024.0,1,1.0,1.0,0.0,11
15000,sap security analyst,62930.0,91350.0,116725.0,73024.0,6,6.0,3.0,3.0,11
15478,senior it engineer,86275.0,101522.0,131400.0,41847.0,7,7.0,1.0,6.0,20
15767,sap security administrator,53126.0,91350.0,117754.0,37872.0,3,3.0,2.0,1.0,11
15768,senior information assurance engineer,86144.0,113548.0,138134.0,19137.0,5,5.0,1.0,4.0,11
15772,it audit manager,86316.0,108722.0,144080.0,41596.0,4,4.0,2.0,2.0,10
15960,delivery specialist,45058.0,50750.0,55115.0,80658.0,1,1.0,0.0,1.0,11
16126,noc engineer,41439.0,61935.0,86202.0,41847.0,9,9.0,1.0,8.0,11
16127,noc technician,40957.0,51517.0,65597.0,19108.0,8,8.0,2.0,6.0,11
16930,network operations engineer,55435.0,87313.0,111648.0,41847.0,2,2.0,0.0,2.0,10
16988,linux administrator,50444.0,68947.0,92443.0,37872.0,5,5.0,1.0,4.0,11
17193,technology manager,88985.0,116954.0,144341.0,41596.0,16,16.0,1.0,15.0,8
17203,windows systems administrator,55681.0,69912.0,94403.0,37872.0,8,8.0,1.0,7.0,11
17239,senior support analyst,52977.0,71236.0,108410.0,73024.0,5,5.0,1.0,4.0,11
17272,it coordinator,40096.0,54000.0,72769.0,41596.0,7,7.0,0.0,7.0,11
17572,computer support specialist,37630.0,51249.0,70848.0,41847.0,11,11.0,1.0,10.0,11
19294,communications engineer,58705.0,72759.0,103641.0,41847.0,2,2.0,0.0,2.0,11
19920,windows systems engineer,68307.0,90943.0,116954.0,37872.0,4,4.0,1.0,3.0,11
20333,it operations manager,71398.0,102700.0,139196.0,41596.0,6,6.0,0.0,6.0,11
20493,server engineer,70779.0,96472.0,116725.0,84202.0,4,4.0,0.0,4.0,11
21284,senior technology consultant,99313.0,126569.0,138883.0,90853.0,9,9.0,0.0,9.0,20
22,intern,23915.0,42376.0,66532.0,13729.0,402,402.0,390.0,12.0,12
23,research assistant,50521.0,68255.0,80604.0,13689.0,175,175.0,163.0,12.0,12
53,instructor,38791.0,55435.0,106881.0,48301.0,86,86.0,74.0,12.0,3
84,lecturer,39336.0,51035.0,72178.0,48301.0,26,26.0,14.0,12.0,12
85,teaching assistant,13000.0,20000.0,28707.0,48301.0,83,83.0,70.0,13.0,12
86,research associate,36555.0,50131.0,104230.0,109395.0,48,48.0,37.0,11.0,12
88,adjunct faculty,12108.0,25806.0,58573.0,24169.0,20,20.0,7.0,13.0,3
89,graduate research assistant,18581.0,24774.0,31465.0,13689.0,44,44.0,33.0,11.0,12
90,adjunct instructor,9000.0,30968.0,69339.0,48301.0,21,21.0,8.0,13.0,12
91,teacher,34533.0,45486.0,63793.0,48301.0,45,45.0,33.0,12.0,3
97,art teacher,34861.0,46999.0,58525.0,10809.0,10,10.0,0.0,10.0,3
145,public relations coordinator,34097.0,42898.0,55293.0,21316.0,11,11.0,1.0,10.0,12
178,graduate assistant,10150.0,20300.0,28903.0,13689.0,22,22.0,9.0,13.0,12
180,tutor,5372.0,20955.0,45363.0,48301.0,30,30.0,17.0,13.0,3
284,substitute teacher,9978.0,22166.0,49030.0,48301.0,58,58.0,46.0,12.0,3
297,lab technician,29110.0,37555.0,51150.0,54178.0,21,21.0,8.0,13.0,12
405,senior research associate,45714.0,64437.0,97886.0,109395.0,23,23.0,9.0,14.0,12
408,research analyst,42000.0,59354.0,107917.0,109395.0,21,21.0,6.0,15.0,12
409,scientist,55471.0,88753.0,117967.0,11447.0,14,14.0,5.0,9.0,12
411,graduate teaching assistant,12180.0,18593.0,25806.0,48301.0,22,22.0,11.0,11.0,12
414,postdoctoral research associate,42042.0,46475.0,60115.0,109395.0,13,13.0,3.0,10.0,12
415,researcher,41556.0,59909.0,132265.0,17952.0,16,16.0,3.0,13.0,12
418,teacher assistant,22258.0,28210.0,45166.0,48301.0,17,17.0,6.0,11.0,3
419,special education teacher,39923.0,49126.0,76474.0,48301.0,17,17.0,9.0,8.0,3
420,principal investigator,60529.0,103226.0,134255.0,17952.0,8,8.0,2.0,6.0,12
423,english teacher,33667.0,46999.0,65459.0,48301.0,18,18.0,7.0,11.0,3
450,preschool teacher,22115.0,32000.0,42503.0,48301.0,14,14.0,4.0,10.0,16
656,student assistant,10150.0,23742.0,32375.0,39801.0,17,17.0,5.0,12.0,12
834,pharmacy technician,17492.0,31296.0,43137.0,51953.0,22,22.0,11.0,11.0,12
893,research technician,31897.0,38830.0,48346.0,13689.0,12,12.0,3.0,9.0,12
895,laboratory assistant,28111.0,32149.0,45498.0,13689.0,17,17.0,4.0,13.0,12
980,secondary teacher,36451.0,48800.0,62340.0,48301.0,3,3.0,1.0,2.0,3
1001,adjunct assistant professor,66064.0,88697.0,121914.0,39801.0,8,8.0,0.0,8.0,12
1012,laboratory technician,29948.0,38000.0,56774.0,16635.0,25,25.0,12.0,13.0,12
1037,program coordinator,34021.0,43340.0,58477.0,35661.0,19,19.0,6.0,13.0,3
1075,clinical research associate,42529.0,60900.0,91358.0,109395.0,18,18.0,5.0,13.0,12
1096,grant writer,35525.0,50505.0,63793.0,15200.0,6,6.0,1.0,5.0,12
1150,data manager,40580.0,59359.0,92392.0,11447.0,14,14.0,2.0,12.0,20
1193,esl instructor,32936.0,40424.0,50518.0,48301.0,12,12.0,2.0,10.0,3
1208,project associate,57986.0,64554.0,70228.0,90853.0,15,15.0,2.0,13.0,12
1280,senior scientist,72112.0,99675.0,129716.0,17952.0,19,19.0,9.0,10.0,12
1282,research associate ii,38570.0,55124.0,72040.0,109395.0,12,12.0,3.0,9.0,12
1283,associate scientist,47228.0,69339.0,104790.0,17952.0,17,17.0,7.0,10.0,12
1284,research associate iii,42529.0,52621.0,77500.0,109395.0,5,5.0,2.0,3.0,12
1285,research technician ii,29451.0,36485.0,44332.0,13689.0,4,4.0,2.0,2.0,12
1288,postdoctoral associate,39226.0,45041.0,54269.0,109395.0,7,7.0,1.0,6.0,12
1289,visiting scientist,43307.0,81879.0,112347.0,17952.0,8,8.0,1.0,7.0,12
1290,senior research analyst,54301.0,72020.0,121639.0,109395.0,14,14.0,3.0,11.0,12
1296,graduate student researcher,22710.0,28420.0,33000.0,13689.0,11,11.0,3.0,8.0,12
1298,assistant teacher,22258.0,28210.0,45166.0,48301.0,15,15.0,4.0,11.0,16
1299,mathematics teacher,38257.0,48507.0,74887.0,48301.0,13,13.0,2.0,11.0,12
1300,social studies teacher,34064.0,44066.0,51796.0,48301.0,9,9.0,0.0,9.0,3
1317,visiting professor,52685.0,86618.0,226154.0,17952.0,11,11.0,1.0,10.0,3
1374,research,41556.0,59909.0,132265.0,13689.0,6,6.0,1.0,5.0,12
1385,kindergarten teacher,33612.0,42610.0,57721.0,48301.0,18,18.0,7.0,11.0,3
1399,database manager,46765.0,71888.0,115702.0,14722.0,12,12.0,1.0,11.0,20
1720,personal trainer,21296.0,37449.0,68493.0,27512.0,14,14.0,3.0,11.0,3
1738,assistant instructor,41143.0,48506.0,56668.0,39801.0,6,6.0,0.0,6.0,16
1934,site coordinator,25375.0,35525.0,54224.0,15225.0,13,13.0,1.0,12.0,3
1995,group leader,56634.0,79446.0,126774.0,41596.0,13,13.0,1.0,12.0,16
2222,pharmacist,97125.0,120926.0,135006.0,24465.0,14,14.0,4.0,10.0,12
2240,advisor,33759.0,55144.0,110831.0,23468.0,12,12.0,0.0,12.0,12
2383,senior research technician,37161.0,46728.0,56151.0,13689.0,2,2.0,1.0,1.0,12
2386,medical technologist,40585.0,49071.0,65181.0,54178.0,14,14.0,6.0,8.0,12
2391,science teacher,36611.0,46451.0,63549.0,48301.0,14,14.0,4.0,10.0,3
2407,graduate student,20645.0,27735.0,33032.0,15225.0,9,9.0,0.0,9.0,12
2417,hospital corpsman,28338.0,45935.0,55779.0,79047.0,2,2.0,0.0,2.0,3
2432,student representative,39461.0,43355.0,49012.0,80658.0,13,13.0,0.0,13.0,12
2455,physical therapist,55471.0,65916.0,82931.0,60541.0,7,7.0,1.0,6.0,3
2499,clinical research assistant,32113.0,41290.0,52414.0,13689.0,6,6.0,2.0,4.0,12
2516,student research assistant,18581.0,24614.0,29974.0,13689.0,9,9.0,1.0,8.0,12
2549,bilingual teacher,36852.0,48844.0,65020.0,48301.0,3,3.0,2.0,1.0,3
2551,elementary teacher,39444.0,51193.0,78436.0,48301.0,8,8.0,1.0,7.0,3
2590,research coordinator,36011.0,46451.0,60543.0,13689.0,11,11.0,1.0,10.0,12
2602,director of research,67043.0,111543.0,172092.0,13674.0,6,6.0,1.0,5.0,12
2622,director of pharmacy,105560.0,134983.0,149554.0,24465.0,7,7.0,3.0,4.0,12
2644,medical writer,56374.0,79742.0,105608.0,13718.0,8,8.0,0.0,8.0,12
2655,quality control chemist,52423.0,60055.0,65550.0,14375.0,4,4.0,0.0,4.0,12
2657,senior laboratory technician,38583.0,40925.0,59481.0,17952.0,1,1.0,1.0,0.0,12
2658,laboratory analyst,29723.0,36185.0,49631.0,13689.0,5,5.0,2.0,3.0,12
2673,high school teacher,36631.0,50750.0,73632.0,48301.0,5,5.0,0.0,5.0,3
2776,staff physical therapist,61214.0,73588.0,84947.0,60541.0,12,12.0,5.0,7.0,3
2816,clinical research coordinator,36148.0,47845.0,68849.0,17952.0,17,17.0,5.0,12.0,12
2817,senior clinical research associate,71050.0,93098.0,106000.0,109395.0,9,9.0,4.0,5.0,12
2818,clinical research associate ii,54086.0,72000.0,87290.0,109395.0,4,4.0,3.0,1.0,12
2820,clinical data coordinator,44593.0,59900.0,100126.0,27235.0,5,5.0,3.0,2.0,12
2861,elementary school teacher,34628.0,48516.0,74246.0,48301.0,10,10.0,1.0,9.0,3
2884,research consultant,52936.0,70525.0,107876.0,109395.0,13,13.0,0.0,13.0,12
2937,intelligence analyst,47176.0,79207.0,106575.0,73024.0,13,13.0,3.0,10.0,8
2994,clinical data manager,50750.0,68846.0,92365.0,27235.0,9,9.0,4.0,5.0,12
3081,esl teacher,36289.0,45041.0,56372.0,48301.0,13,13.0,2.0,11.0,3
3082,spanish teacher,37333.0,47498.0,64468.0,48301.0,14,14.0,4.0,10.0,3
3112,project officer,50018.0,84469.0,109654.0,15225.0,14,14.0,1.0,13.0,12
3230,engineering assistant,53112.0,64859.0,81098.0,39258.0,13,13.0,1.0,12.0,12
3296,principal scientist,92330.0,121860.0,155912.0,17952.0,9,9.0,1.0,8.0,12
3299,research assistant ii,32480.0,39035.0,49864.0,13689.0,4,4.0,1.0,3.0,12
3300,scientist ii,60902.0,88036.0,118420.0,17952.0,9,9.0,1.0,8.0,12
3302,senior associate scientist,69083.0,83091.0,96084.0,17952.0,1,1.0,1.0,0.0,12
3303,scientist i,47823.0,82017.0,102519.0,17952.0,7,7.0,1.0,6.0,12
3323,research manager,51366.0,72220.0,108430.0,40390.0,16,16.0,1.0,15.0,12
3330,scientist iii,60130.0,89265.0,114310.0,17952.0,1,1.0,1.0,0.0,12
3331,music director,29071.0,41495.0,54049.0,13674.0,6,6.0,1.0,5.0,12
3333,production director,98524.0,134995.0,191849.0,13674.0,6,6.0,0.0,6.0,12
3345,graduate student instructor,16469.0,21264.0,30450.0,48301.0,8,8.0,2.0,6.0,12
3347,head teacher,27150.0,40483.0,50656.0,48301.0,12,12.0,2.0,10.0,3
3349,mathematics instructor,37881.0,44574.0,56237.0,48301.0,6,6.0,1.0,5.0,12
3350,math teacher,36787.0,46400.0,67583.0,48301.0,13,13.0,2.0,11.0,3
3351,high school mathematics teacher,38492.0,51126.0,70468.0,48301.0,1,1.0,1.0,0.0,12
3374,international consultant,84028.0,110942.0,130184.0,43263.0,4,4.0,2.0,2.0,3
3418,education coordinator,31425.0,44485.0,65458.0,48301.0,10,10.0,1.0,9.0,3
3526,first grade teacher,31163.0,43224.0,47812.0,48301.0,8,8.0,3.0,5.0,3
3527,pre kindergarten teacher,27238.0,49577.0,71222.0,48301.0,3,3.0,1.0,2.0,3
3528,second grade teacher,31033.0,42000.0,65252.0,48301.0,7,7.0,3.0,4.0,3
3529,third grade teacher,31061.0,39521.0,54635.0,48301.0,9,9.0,3.0,6.0,3
3531,environmental consultant,45093.0,64346.0,77957.0,43263.0,9,9.0,3.0,6.0,12
4013,equity analyst,64012.0,99848.0,161686.0,50016.0,8,8.0,1.0,7.0,12
4498,staff pharmacist,99993.0,117161.0,131795.0,24465.0,14,14.0,5.0,9.0,12
5129,pharmacy manager,117099.0,133657.0,145895.0,24465.0,16,16.0,6.0,10.0,12
5130,clinical pharmacist,97302.0,110507.0,127801.0,24465.0,10,10.0,5.0,5.0,12
5143,pharmacist in charge,103053.0,126737.0,140473.0,24465.0,9,9.0,4.0,5.0,12
5167,middle school teacher,42907.0,55415.0,73135.0,48301.0,4,4.0,2.0,2.0,3
5276,journalist,32375.0,53199.0,111353.0,15200.0,3,3.0,1.0,2.0,14
5367,educator,34088.0,46549.0,68019.0,48301.0,13,13.0,0.0,13.0,3
5375,medical technologist ii,44006.0,54990.0,73288.0,39801.0,2,2.0,2.0,0.0,12
5376,lead medical technologist,58907.0,63793.0,69608.0,54178.0,1,1.0,1.0,0.0,12
5377,clinical laboratory scientist,48469.0,64750.0,86371.0,17952.0,3,3.0,1.0,2.0,12
5382,laboratory manager,43139.0,60900.0,93070.0,45179.0,13,13.0,1.0,12.0,12
5387,analyst ii,46162.0,62000.0,82580.0,50016.0,4,4.0,0.0,4.0,10
5392,biology teacher,38276.0,45325.0,63958.0,48301.0,4,4.0,1.0,3.0,12
5478,adjunct lecturer,17085.0,40301.0,73155.0,48301.0,10,10.0,0.0,10.0,12
5527,senior physical therapist,66499.0,79798.0,95983.0,60541.0,3,3.0,2.0,1.0,3
5667,medical laboratory technologist,40957.0,50669.0,62259.0,54178.0,4,4.0,2.0,2.0,12
5707,center director,34533.0,44655.0,63174.0,18644.0,10,10.0,1.0,9.0,3
5764,head coach,31681.0,39208.0,75250.0,27512.0,15,15.0,1.0,14.0,3
5772,physical education teacher,38339.0,47019.0,59123.0,48301.0,4,4.0,0.0,4.0,3
5858,clinical project manager,58842.0,91498.0,127852.0,90853.0,5,5.0,2.0,3.0,12
5861,senior medical writer,78016.0,97320.0,115406.0,13718.0,2,2.0,1.0,1.0,12
6029,clinic director,54792.0,84276.0,186643.0,13674.0,3,3.0,1.0,2.0,3
6030,clinic supervisor,37492.0,58573.0,75900.0,37553.0,1,1.0,1.0,0.0,3
6031,director of rehabilitation,72774.0,93032.0,105773.0,18100.0,3,3.0,1.0,2.0,3
6062,all source intelligence analyst,34407.0,74742.0,107216.0,27235.0,7,7.0,3.0,4.0,8
6070,clinical research coordinator ii,34702.0,42137.0,57102.0,17952.0,2,2.0,1.0,1.0,12
6075,clinical research associate i,45000.0,58870.0,67759.0,109395.0,3,3.0,1.0,2.0,12
6095,drug safety associate,52634.0,74426.0,93935.0,109395.0,5,5.0,1.0,4.0,12
6096,clinical data analyst,50428.0,61935.0,80233.0,27235.0,3,3.0,1.0,2.0,12
6290,imagery analyst,40800.0,65000.0,77240.0,27235.0,4,4.0,2.0,2.0,12
6553,facilitator,34546.0,60000.0,91350.0,35334.0,13,13.0,1.0,12.0,3
6556,spanish instructor,35108.0,44934.0,60856.0,48301.0,2,2.0,1.0,1.0,3
6558,speech and language pathologist,54453.0,60539.0,82225.0,28028.0,1,1.0,1.0,0.0,3
6910,senior principal scientist,117832.0,146950.0,169603.0,17952.0,1,1.0,1.0,0.0,12
6911,associate principal scientist,89764.0,110942.0,135136.0,17952.0,1,1.0,1.0,0.0,12
6912,graduate research associate,18581.0,24161.0,30554.0,109395.0,8,8.0,1.0,7.0,12
6913,graduate student research assistant,26871.0,31465.0,32528.0,13689.0,3,3.0,1.0,2.0,12
6934,senior research manager,67637.0,85000.0,121774.0,40390.0,1,1.0,1.0,0.0,12
6955,music teacher,36877.0,47166.0,63204.0,48301.0,5,5.0,1.0,4.0,12
6964,assistant coach,27910.0,39929.0,55762.0,38393.0,14,14.0,2.0,12.0,3
6984,high school math teacher,41792.0,61195.0,84066.0,48301.0,2,2.0,1.0,1.0,3
7027,senior program officer,54830.0,79859.0,127017.0,35661.0,4,4.0,2.0,2.0,3
7186,graduate researcher,23535.0,29370.0,33431.0,13689.0,10,10.0,1.0,9.0,12
7256,group teacher,27139.0,33571.0,40597.0,48301.0,4,4.0,2.0,2.0,3
7264,environmental scientist,38830.0,51985.0,75328.0,17952.0,10,10.0,2.0,8.0,12
7267,environmental engineer,53677.0,66522.0,94000.0,15225.0,15,15.0,3.0,12.0,12
7268,environmental technician,28165.0,42775.0,54574.0,16635.0,3,3.0,1.0,2.0,12
7641,academic advisor,32402.0,40000.0,49644.0,23468.0,5,5.0,1.0,4.0,3
7909,senior equity analyst,92411.0,145947.0,233736.0,50016.0,1,1.0,1.0,0.0,12
8751,pharmacist manager,117564.0,131950.0,147520.0,24465.0,1,1.0,1.0,0.0,12
8809,paraprofessional,15940.0,27154.0,56117.0,48301.0,12,12.0,0.0,12.0,3
9495,assistant pharmacy manager,110575.0,119164.0,139733.0,38393.0,1,1.0,1.0,0.0,12
9496,staffing,46443.0,75017.0,111765.0,31541.0,2,2.0,1.0,1.0,12
9870,laboratory technologist,38570.0,54017.0,62679.0,54178.0,5,5.0,0.0,5.0,12
10251,program officer,43545.0,58275.0,90387.0,35661.0,12,12.0,0.0,12.0,3
10257,gis analyst,44102.0,58638.0,77456.0,27235.0,8,8.0,2.0,6.0,12
10596,site director,31772.0,69928.0,139287.0,41596.0,13,13.0,0.0,13.0,3
10723,americorps member,11396.0,13098.0,19604.0,179534.0,2,2.0,0.0,2.0,3
10762,drug safety specialist,44770.0,66565.0,105360.0,11523.0,3,3.0,1.0,2.0,10
11006,geospatial analyst,35184.0,52273.0,94537.0,27235.0,3,3.0,1.0,2.0,12
11495,business analyst intern,38791.0,47103.0,66565.0,73024.0,8,8.0,0.0,8.0,12
11692,graduate teaching associate,12252.0,14544.0,18674.0,48301.0,2,2.0,1.0,1.0,12
11701,statistical consultant,54623.0,76866.0,88998.0,11447.0,9,9.0,1.0,8.0,12
11727,visiting researcher,48249.0,94356.0,149999.0,17952.0,4,4.0,0.0,4.0,12
11747,music therapist,33787.0,43717.0,65811.0,60541.0,1,1.0,1.0,0.0,12
11801,academic coordinator,38032.0,50000.0,95655.0,31541.0,1,1.0,0.0,1.0,12
12064,education director,45026.0,61573.0,100671.0,48301.0,5,5.0,0.0,5.0,3
12070,project scientist,51797.0,66477.0,97585.0,17952.0,5,5.0,1.0,4.0,12
12187,gis technician,32640.0,39365.0,58870.0,19108.0,5,5.0,2.0,3.0,12
14799,medical laboratory technologists,40957.0,50669.0,62259.0,39801.0,1,1.0,1.0,0.0,12
15006,senior gis analyst,49887.0,69109.0,84870.0,50016.0,1,1.0,1.0,0.0,12
15008,gis engineer,50816.0,67363.0,93795.0,84202.0,3,3.0,1.0,2.0,12
15159,tennis coach,28247.0,36129.0,59850.0,27512.0,1,1.0,0.0,1.0,12
15185,student advisor,32300.0,37771.0,43782.0,23468.0,11,11.0,0.0,11.0,12
19516,associate scientist ii,48356.0,70146.0,89345.0,17952.0,2,2.0,0.0,2.0,12
20281,actuarial analyst,57736.0,68002.0,85240.0,27235.0,7,7.0,1.0,6.0,12
21461,senior actuarial analyst,65390.0,81548.0,106606.0,50016.0,1,1.0,1.0,0.0,12
21462,actuarial assistant,76125.0,103000.0,145000.0,38393.0,2,2.0,1.0,1.0,12
21463,actuarial consultant,99559.0,118018.0,147579.0,43263.0,1,1.0,1.0,0.0,12
1,engineer,57523.0,75867.0,107355.0,41748.0,22,22.0,7.0,15.0,13
29,senior engineer,76522.0,97440.0,126732.0,84202.0,90,90.0,76.0,14.0,13
30,project engineer,55471.0,70932.0,98167.0,41748.0,139,139.0,127.0,12.0,13
31,design engineer,56909.0,72294.0,103530.0,41748.0,79,79.0,64.0,15.0,13
32,electrical engineer,58755.0,74287.0,105746.0,35334.0,52,52.0,38.0,14.0,13
34,mechanical engineer,55825.0,70146.0,97816.0,41748.0,58,58.0,44.0,14.0,13
35,chief engineer,68784.0,118457.0,161644.0,41748.0,27,27.0,16.0,11.0,15
193,principal engineer,94059.0,120000.0,165161.0,84202.0,25,25.0,10.0,15.0,13
194,lead engineer,65490.0,82201.0,102246.0,41748.0,25,25.0,12.0,13.0,13
195,senior design engineer,75871.0,101500.0,125811.0,41748.0,32,32.0,18.0,14.0,13
197,senior project engineer,72065.0,93564.0,119839.0,41748.0,30,30.0,17.0,13.0,13
199,manufacturing engineer,55825.0,70622.0,91373.0,41748.0,46,46.0,37.0,9.0,7
202,civil engineer,53252.0,66565.0,91059.0,15225.0,17,17.0,8.0,9.0,13
203,mechanical designer,46215.0,62543.0,85381.0,10284.0,29,29.0,19.0,10.0,5
205,mechanical design engineer,59576.0,74095.0,93168.0,41748.0,31,31.0,17.0,14.0,13
206,product engineer,55790.0,83933.0,127469.0,41748.0,29,29.0,14.0,15.0,13
207,senior electrical engineer,76125.0,95690.0,125935.0,35334.0,26,26.0,12.0,14.0,13
208,electrical design engineer,67823.0,90082.0,114828.0,35334.0,17,17.0,6.0,11.0,13
209,electrical designer,53236.0,72923.0,103226.0,35334.0,13,13.0,6.0,7.0,13
210,electrician,32040.0,55783.0,84274.0,11090.0,22,22.0,14.0,8.0,15
212,electrical technician,43944.0,53076.0,72170.0,35334.0,15,15.0,3.0,12.0,15
215,senior mechanical engineer,75062.0,93263.0,121930.0,41748.0,30,30.0,16.0,14.0,13
217,lead mechanical engineer,79453.0,106322.0,122892.0,41748.0,9,9.0,2.0,7.0,13
220,assistant chief engineer,55369.0,73080.0,99526.0,41748.0,9,9.0,3.0,6.0,15
221,building engineer,61129.0,88786.0,106625.0,15225.0,19,19.0,7.0,12.0,15
223,maintenance supervisor,44387.0,68046.0,95029.0,19108.0,33,33.0,20.0,13.0,15
225,maintenance engineer,49158.0,70973.0,99744.0,41748.0,21,21.0,9.0,12.0,15
385,project designer,43888.0,60301.0,86618.0,18521.0,12,12.0,1.0,11.0,13
490,plumber,39907.0,58477.0,85316.0,11090.0,7,7.0,0.0,7.0,15
492,mechanic,34514.0,50750.0,72585.0,26483.0,13,13.0,4.0,9.0,15
652,construction engineer,52277.0,71604.0,113715.0,15225.0,12,12.0,1.0,11.0,13
686,staff engineer,59786.0,110542.0,146297.0,84202.0,22,22.0,8.0,14.0,13
687,consultant engineer,70006.0,103226.0,154503.0,41847.0,16,16.0,2.0,14.0,13
688,senior staff engineer,76560.0,129501.0,165189.0,84202.0,18,18.0,3.0,15.0,13
692,senior mechanical designer,60307.0,82200.0,107974.0,41748.0,24,24.0,10.0,14.0,13
693,junior engineer,46553.0,58900.0,72483.0,84202.0,13,13.0,4.0,9.0,13
696,resident engineer,66206.0,101080.0,132834.0,41847.0,10,10.0,3.0,7.0,13
697,assistant engineer,53112.0,64859.0,81098.0,15225.0,17,17.0,5.0,12.0,13
699,senior field engineer,59667.0,75838.0,113912.0,41748.0,11,11.0,0.0,11.0,11
700,field service engineer,49642.0,66565.0,88759.0,37305.0,40,40.0,26.0,14.0,15
702,field service technician,35493.0,48578.0,72611.0,37305.0,41,41.0,27.0,14.0,15
714,senior civil engineer,77832.0,95095.0,128000.0,15225.0,5,5.0,1.0,4.0,13
715,structural engineer,57632.0,72660.0,85486.0,15225.0,15,15.0,4.0,11.0,13
718,civil structural engineer,61566.0,79067.0,108676.0,15225.0,2,2.0,1.0,1.0,13
723,piping designer,70989.0,92611.0,126474.0,10284.0,15,15.0,8.0,7.0,5
